"ID_PK","ID","Interest"
"11970","9818","Basketball"
"11971","9818","Volleyball"
"11972","9818","Fishing"
"11973","9805","Model Railroading"
"11974","9805","Baseball Umpiring"
"11976","9816","Mixed Martial Arts"
"11977","9818","Camping"
"11978","9816","Paintball"
"11979","9805","Deer Hunting"
"11980","9818","Cooking"
"11981","9817","Running"
"11982","9818","Guitar"
"11983","9817","Mountain biking"
"11984","9818","Tennis"
"11985","9816","Gaming"
"11986","9827","Reading"
"11987","9827","Horseback riding"
"11988","9827","Hiking"
"11989","9834","Travel, scrapbook"
"11990","9353","Babysitting"
"11991","9353","Spending time with family"
"11992","9836","Colorguard/Winterguard"
"11993","9836","Basketball"
"11994","9836","Softball"
"11995","9836","JROTC"
"11996","9836","Nursing"
"11997","9839","Volunteer work"
"11998","9839","Spending time with my family"
"11999","9837","Drawing"
"12000","9837","Talking"
"12001","9837","Singing"
"12002","9840","Building and Designing Lego's"
"12003","9840","Working with Model Train Sets"
"12004","9840","Drawing Sci-Fi, Manga, Vehicles, and Structures"
"12005","9840","Reading and Writing"
"12006","9842","Baseball"
"12007","9842","Weight lifting"
"12008","9842","Football"
"12009","9842","Movies"
"12010","9842","Traveling"
"12011","9861","Singing"
"12012","9851","Drawing"
"12013","9851","Reading"
"12014","9846","Riding horsing"
"12015","9849","Reading"
"12016","9847","Basketball"
"12017","9852","Firefighting"
"12018","9852","Sports"
"12019","9861","Reading"
"12020","9861","Writing"
"12021","9853","Helping other people"
"12022","9857","Collecting Crosses, Roses, and Skulls"
"12023","9863","Softball"
"12024","9863","Four wheeler riding "
"12025","9863","Fishing"
"12026","9863","Working with my hands "
"12027","9862","Barrel Racing"
"12028","9862","Armidilla Hunting"
"12029","9863","Catching "
"12030","9378","Swimming"
"12031","9378","Working With Children"
"12034","9885","Cheerleading, reading"
"12035","9884","Reading."
"12036","9885","Going to races"
"12037","9877","Modeling"
"12038","9877","Dancing"
"12039","9877","Swimming"
"12040","9877","Volunteering"
"12041","9877","Band"
"12042","9877","Lifeguarding"
"12043","9878","Soccer"
"12044","9884","Assisting others"
"12045","9878","Concert band"
"12046","8654","Assisting others"
"12047","9878","Marching band"
"12048","9878","Animal care"
"12049","9878","Horseback riding"
"12050","9878","Reading"
"12051","9887","Drawing"
"12052","9887","Reading"
"12053","9887","Writing"
"12054","9885","Making collages"
"12055","9887","Assisting others"
"12056","9885","Puzzles, strategy games"
"12057","9886","Fishing"
"12058","9886","Archery"
"12059","9886","Firefighter"
"12060","9886","New Exciting Experiences "
"12061","9886","Helping People"
"12062","9886","SCUBA Diving"
"12063","9886","RIding Horses"
"12064","9882","Assisting others with anything they need"
"12065","9882","Playing music"
"12066","9882","Performing"
"12067","9882","Making people feel better"
"12068","9877","Helping and assisting with children"
"12069","9881","Soccer"
"12070","9881","Reading"
"12072","9869","Reading"
"12073","9873","Swimming"
"12074","9873","Hiking"
"12075","9873","Golf"
"12076","9870","Love to make music, sports, and computers"
"12077","9871","Working out at the gym."
"12078","9871","Competitive sports"
"12079","9871","Artistic talents"
"12080","9889","Poetry "
"12081","9907","Running"
"12082","9907","Volunteering"
"12083","9907","Reading"
"12084","9890","Soccer"
"12085","9890","Running"
"12086","9890","Church"
"12087","9890","Bible Study"
"12088","9891","Cheerleading"
"12089","9905","Fishing"
"12090","9905","Spending time with my family"
"12091","9905","Crocheting"
"12092","9891","Dancing"
"12093","9891","Cooking"
"12094","9894","Reading"
"12095","9894","Volunteer Tutoring"
"12096","9888","Horseback Riding"
"12097","9888","Swimming/working out"
"12098","9888","Driving/cars"
"12099","9888","Hanging with Family/Friends"
"12100","9892","Modeling"
"12101","9892","Working with children"
"12102","9892","Babysitting"
"12103","9911","Swimming"
"12104","9911","Running"
"12105","9911","Spend time with family and friends"
"12106","9896","Basketball"
"12107","9896","Volunteering"
"12108","9914","Drawing"
"12109","9914","Working with children"
"12110","9914","Caring for others"
"12111","9895","Reading"
"12112","9895","Bike riding"
"12113","9895","Being with family and friends"
"12114","9895","Playing the trombone"
"12115","9909","Employed at Taco Bell"
"12116","9909","Tutoring"
"12117","9909","Hiking"
"12118","9909","Reading"
"12119","9913","Reading"
"12120","9913","Playing the flute"
"12121","9913","Running"
"12122","9913","Twirling flag in the band"
"12123","9913","Hanging with friends"
"12124","9913","Traveling"
"12125","9915","Repair"
"12126","7972","Swimming"
"12127","9917","Playing sports/working out"
"12128","9900","Volleyball"
"12129","9900","Reading "
"12130","9900","Art"
"12131","9927","Singing"
"12132","9927","Helping Others"
"12133","9927","Modeling"
"12134","9927","Fashion"
"12135","9927","Writing"
"12136","9927","Running"
"12137","9927","Photography"
"12138","9927","Sketching/Drawing"
"12139","9934","Welding"
"12140","9939","Running"
"12141","9934","Video Gaming Art"
"12142","9934","Various electronic constructing and deconstructing"
"12143","9943","Snowmobile riding"
"12145","9943","Swimming"
"12147","9942","Economy"
"12148","9942","Sport"
"12149","9942","Fashion"
"12150","9937","Reading"
"12151","9942","Languages"
"12152","9937","Hiking"
"12153","9944","Volunteering"
"12154","9940","Bowling"
"12156","9955","Riding Fourwheelers"
"12158","9955","Playing Video Games"
"12161","9947","Hand work"
"12162","9947","Reading"
"12163","9947","Painting"
"12164","9953","CheerLeading"
"12165","9950","Reading, exercizing, trying new foods, hanging wit"
"12166","9953","FCCLA"
"12167","9984","Paintball"
"12210","9981","Soccer"
"12217","9936","Helping people in need"
"13364","10231","Read"
"13365","10231","Volunteering"
"13366","10231","Write "
"12169","9962","Playing volleyball and hanging out with friends"
"12170","9984","Xbox"
"12171","9984","Hanging with friends"
"12172","9985","Dancing "
"12173","9987","Motor-sports"
"12174","9985","Reading"
"12175","9987","Video editing"
"12176","9961","Babysitting"
"12177","9961","Going on walks"
"12178","9987","Welding"
"12179","9961","Spending time with family and friends"
"12180","9969","Tennis"
"12181","9982","Fishing/hunting"
"12182","9969","Bowling"
"12183","9983","Running"
"12184","9983","Walking"
"12185","9969","Community Service"
"12186","9976","Sports"
"12187","9977","Art"
"12188","9964","Bike riding"
"12189","9977","Poms"
"12190","9964","Running"
"12192","9976","Spending time with friends and family"
"12193","9968","Watching Sports"
"12194","9976","Being involved in activities"
"12195","9966","Volleyball"
"12196","9973","I enjoy talking long walks in the morning!"
"12197","9963","Pageantry"
"12198","9963","Cheerleading"
"12199","9963","Dancing"
"12200","9963","Sports"
"12201","9963","Hanging with friends "
"12202","9963","Bike riding"
"12203","9972","Writing "
"12204","9972","Reading"
"12205","9972","Running"
"12206","9972","Working out"
"12207","9967","Playing Basketball"
"12208","9972","Volunteering"
"12209","9985","Science Labs"
"12211","9981","Drumming"
"12212","9981","Reading"
"12213","9981","Cooking"
"12214","9966","Basketball"
"12215","9966","Art"
"12216","9932","Reading, doing things for my community."
"12218","9936","Hanging out with friends"
"12219","9940","Tennis"
"12220","9940","Playing my flute"
"12221","9938","Computers"
"12222","9938","Golfing"
"12223","9938","Caring for Chickens"
"12224","9938","Reading"
"12225","9949","Bmx "
"12226","9934","Learning Japanese"
"12227","9978","Reading"
"12228","9978","Texting"
"12229","9978","Being on the computer"
"12230","9978","Bike riding"
"12231","9978","Playing games"
"12233","9978","Swimming"
"12234","9993","Draw"
"12235","9975","I enjoy shooting pool on my off time while I rerla"
"12236","9995","Sports"
"12237","9995","Spending time with friends and family"
"12238","9992","Drawing"
"12239","9989","Drawing"
"12242","9980","Reading"
"12243","9979","Tennis"
"12244","9980","Soccer"
"12245","9980","Basketball"
"12246","9979","Drawing"
"12247","9978","Soccer"
"12248","9980","Drawing"
"12249","9978","Dancing"
"12250","9980","Running"
"12251","9978","Shopping"
"12252","9929","Acting"
"12254","9929","Literature"
"12255","9929","Politics and economy"
"12256","9929","Sports"
"12257","9957","Detailing cars, trucks, and SUV's"
"12258","9957","Hunting/ Fishing"
"12259","9957","Helping the elderly "
"12260","9997","Basketball"
"12261","9958","Volunteer"
"12262","9958","Work out"
"12263","9958","Working"
"12264","9958","Spending time with family and friends"
"12265","9970","Watching the History Channel and learning about hi"
"12266","9986","Hanging around"
"12267","9986","Football"
"12268","10006","Earning money"
"12269","10006","Working with my dad "
"12270","10006","Towing Cars"
"12271","10002","Dancing"
"12272","10000","Attending Wayside church"
"12273","10006","Mowing Yards"
"12274","10000","Singing"
"12275","10019","Horseback Riding"
"12276","10005","Computers"
"12277","10006","Hunting"
"12278","10018","Photography"
"12279","10005","Pets"
"12280","10001","Texting"
"12281","10019","Playing Sports"
"12283","10018","Modeling"
"12285","10006","Body Work/Windshields"
"12289","10000","Help people in need"
"12290","10004","Band"
"12292","10011","Reading"
"12293","10005","Sewing"
"12294","10020","Fixing and Repairing Things"
"12295","10001","Photography"
"12296","10004","Running"
"12297","10005","Crafts"
"12299","10008","Hunting"
"12529","9992","Tennis"
"12530","9964","Working"
"12298","10016","Rodeo"
"12300","10001","Dancing/singing"
"12301","10005","Painting and drawing"
"12302","10001","Drilling"
"12303","10003","Cheering"
"12304","10005","Building websites"
"12305","10018","Reading"
"12306","10008","Fishing"
"12307","10002","Facebooking"
"12308","10005","Building forums"
"12309","10003","Handmade crafts"
"12310","10016","Playing Guitar for Jesus and the Church"
"12311","10004","Scrapbooking"
"12312","10008","Baseball"
"12313","10019","Fishing"
"12314","10002","Shopping"
"12315","10003","Hunting"
"12316","10004","Fishing"
"12317","10016","Hunting and Fishing"
"12318","10000","Art/drawing"
"12319","10007","Cheerlading"
"12320","10003","Fishing"
"12321","10002","Walking"
"12322","10019","Hunting"
"12323","10008","Bow fishing"
"12324","10003","Archery"
"12325","10007","Track & Field"
"12326","10005","Building computers"
"12327","10018","Traveling to different places"
"12328","10013","Fishing"
"12329","10001","Books"
"12330","10005","Ubuntu/Linux"
"12331","10003","Ride fourwheelers"
"12332","10011","Listening to music "
"12333","10019","Helping At The Hospital"
"12334","10008","Basketball"
"12335","10001","Cooking"
"12336","10013","Shoot Guns"
"12337","10005","Learning"
"12338","10008","Ride fourwheelers"
"12339","10003","Horseback riding"
"12340","10018","Drawing/Writing/Painting"
"12341","10008","Football"
"12342","10003","Coloring"
"12343","10001","Electronics"
"12344","10005","Advanced graphic design"
"12345","10007","Attending Church and Youth Group"
"12346","10001","Sewing"
"12347","10001","Fashion"
"12348","10005","Gardening"
"12349","10019","Attending Church"
"12350","10013","Text "
"12351","10001","Shooping"
"12352","10000","Making new friends"
"12353","10008","Bow Hunting"
"12354","10003","Dancing"
"12355","10001","Volunteer babysitting"
"12356","10012","Hangout holding it down"
"12357","10013","Lefting Weights"
"12358","10012","Having fun"
"12360","10031","Shopping"
"12361","10030","Music"
"12362","10030","Dance"
"12363","10031","Reading"
"12365","10036","Airsoft war"
"12366","10024","Singing"
"12367","10030","Reading"
"12368","10028","Reading"
"12369","10024","Music"
"12370","10036","Playing Xbox 360"
"12371","10035","Reading"
"12372","10032","Shooting JROTC Rifle"
"12373","10031","Singing"
"12374","10029","Reading"
"12375","10034","Singing"
"12376","10035","Horseback riding/Barrel Racer"
"12377","10029","Hunting"
"12378","10037","Playing Sports"
"12379","10026","Actinng/Theater"
"12380","10035","Swimming"
"12381","10027","Archery"
"12382","10021","Hunting"
"12383","10026","Reading"
"12384","10025","Golf"
"12385","10037","Dancing"
"12386","10027","Reading"
"12387","10021","Fishing"
"12388","10036","Working on JROTC  P.T Team"
"12389","10032","JROTC Physical Training"
"12390","10023","Art"
"12391","10027","Sewing"
"12392","10021"," Football"
"12393","10029","Riding dirtbikes"
"12394","10026","Actinng/Theater"
"12395","10035","Running"
"12396","10032","JROTC Saber Gaurd"
"12397","10035","Track & Field"
"12398","10027","Knitting"
"12399","10023","Coordinating events"
"12400","10039","Dancing"
"12401","10043","Band"
"12402","10045","Dancing"
"12403","10040","Dance"
"12404","10043","Reading"
"12405","10045","JROTC"
"12406","10045","Reading"
"12408","10050","Hunting"
"12409","10053","Playing Keyboard Instruments"
"12410","10039","Helping others"
"12411","10041","Church youth groups"
"12412","10043","Playing Piano"
"12413","10050","Fishing"
"12414","10053","Writing"
"12415","10053","Singing"
"12416","10051","Basketball"
"12417","10050","Baseball"
"12418","10039","Ride FourWheelers"
"12419","10043","Writing "
"12420","10041","Shooting Sports"
"12421","10039","Basketball"
"12422","10051","Soccer"
"12423","10043","Animals"
"12424","10053","Band"
"12425","10039","Cheering"
"12426","10051","Hunting"
"12427","10039","Tennis"
"12428","10039","Texting"
"12407","10046","Medical, sports, singing, dancing, computer/intern"
"12429","10053","Teaching people music"
"12430","10052","Traveling"
"12431","10040","Reading"
"12432","10052","Cheering"
"12434","10052","Learning"
"12435","10041","Softball "
"12436","10044","Listening to music"
"12437","10044","Taking pictures "
"12438","10038","Football"
"12439","10038","Hanging out with friends"
"12440","10038","Watching Sports"
"12441","10038","Playing Basketball"
"12442","10038","Drawing"
"12443","10057","Acting"
"12444","10054","Read books"
"12445","10055","Math"
"12446","10061","Basketball"
"12447","10062","Singing"
"12448","10057","Dancing"
"12449","10064","Traveling"
"12450","10054","Play piano"
"12451","10062","Taking and editing pictures"
"12452","10054","Listening to music"
"12453","10064","Soccer"
"12454","10059","Basketball"
"12455","10055","Dancing"
"12456","10054","Drawing"
"12457","10055","Coloring"
"12458","10062","Playing with animals"
"12459","10064","Zoology"
"12460","10055","Riding Horses"
"12461","10058","Dancing"
"12462","10056","Listening to music, fishing, and riding four-wheel"
"12463","10060","Reading"
"12464","10060","Working at Sonic"
"12465","10071","Riding Horses"
"12466","10069","Writing."
"12467","10071","Riding Four-Wheelers"
"12468","10069","Reading."
"12469","10084","Softball"
"12470","10069","Fishing."
"12471","10070","Band"
"12472","10077","Fishing"
"12473","10078","Playing Basketball"
"12474","10071","Listening to Music"
"12475","10066","Reading"
"12476","10070","Music"
"12477","10077","Music"
"12478","10078","Listening to music"
"12479","10066","Blogging"
"12480","10071","Playing Sports"
"12481","10070","Reading"
"12482","10072","Writing"
