"ID","Position","Name_of_Org","Date_Start","Date_End","ID_PK","Date_Start_Change","Date_End_Change"
"10333","Videographer","Brown Bags to Stardom","03/01/11 00:00:00",,"7753",,
"10325","Volunteer","March of Dimes","01/01/06 00:00:00","12/09/11 00:00:00","7755","Year-Only",
"10325","Defensive back","Football","01/01/09 00:00:00","01/01/11 00:00:00","7756","Year-Only","Year-Only"
"10335","Youth Student Leader","New Hope O'ahu at Manoa","04/01/11 00:00:00",,"7757","Month-Only",
"10343","Member","Kalihi Valley Girls basketball team","03/14/09 00:00:00","05/20/09 00:00:00","7763",,
"10343","Member","KVAC girls basketball team","06/07/09 00:00:00","07/09/09 00:00:00","7764",,
"10343","Member","Farrington Girls basketball Team","09/30/09 00:00:00","01/06/11 00:00:00","7765",,
"10343","Members","Kalakaua (girls basketball club)","04/10/11 00:00:00",,"7766",,
"10343","Member","Track and field ","02/04/10 00:00:00","04/14/10 00:00:00","7767",,
"10343","Member","Kaimuki Girls basketball team","08/30/11 00:00:00",,"7768",,
"10345","Member","School LIbary Club","01/01/09 00:00:00","05/01/11 00:00:00","7769","Year-Only","Month-Only"
"10346","Student","Christmas Parade","12/01/09 00:00:00","01/01/11 00:00:00","7770","Month-Only","Year-Only"
"10346","Student","Polynesian Music Group","01/01/11 00:00:00",,"7771","Year-Only",
"10347","Member","Dance Club","10/12/11 00:00:00",,"7772",,
"10285","Member","Kaimuki High School Play School","08/01/10 00:00:00",,"7773",,
"10349","ASK 1st Vice President","Student Government","06/01/11 00:00:00","12/13/11 00:00:00","7774","Month-Only",
"10349","Song Vice President","Gradutation Committee","08/01/11 00:00:00",,"7775","Month-Only",
"10349","Member","Key Club ","01/01/10 00:00:00","01/01/11 00:00:00","7776","Year-Only","Year-Only"
"10349","Sophmore Representative","Key Club","01/01/09 00:00:00","01/01/10 00:00:00","7777","Year-Only","Year-Only"
"10349","Defense","Trinidad Miner JV Soccer","01/01/10 00:00:00","01/01/11 00:00:00","7778","Year-Only","Year-Only"
"10350","Member","Kaimuki High School Performing Arts Center (KHSPAC","11/17/08 00:00:00",,"7779",,
"10271","Singer/Actor","New Hope Youth Performing Arts Center","03/01/10 00:00:00",,"7780","Month-Only",
"10353","Black belt","Karate ","08/12/03 00:00:00","05/18/10 00:00:00","7781",,
"10352","Various","Associated Students of Kaimuki","08/01/08 00:00:00",,"7782","Month-Only",
"10352","Singles player","Varsity Tennis","01/01/09 00:00:00","10/01/11 00:00:00","7783","Month-Only","Month-Only"
"10352","Member","Audio and Visual Club","08/01/09 00:00:00",,"7784","Month-Only",
"10316","Outside hitter/Middle blocker","Hilina'i Girls Volleyball Association","11/06/11 00:00:00",,"7785",,
"10355","Volunteer","Kaimuki High School Pacific Voices group","01/01/11 00:00:00",,"7786","Year-Only",
"10355","Outfielder","Kaimuki High School Varsity Softball Team","01/01/09 00:00:00","01/01/11 00:00:00","7787","Year-Only","Year-Only"
"10355","N/A","Kaimuki High School Varsity Paddling Team","01/01/11 00:00:00",,"7788","Year-Only",
"10356","Volunteer","Shriners Childrens Hospital","05/12/11 00:00:00",,"7789",,
"10286","DB/WR","Kaimuki High School Football Team","06/11/08 00:00:00","11/26/11 00:00:00","7790",,
"10358","Middle School Band","Member","04/18/06 00:00:00","11/16/06 00:00:00","7791",,
"10344","Member","Red Cross Club","08/01/10 00:00:00","05/01/11 00:00:00","7792","Month-Only","Month-Only"
"10347","Member","Boy scouts","07/11/09 00:00:00","08/19/10 00:00:00","7793",,
"10365","Actor/Singer/Dancer","Kaimuki High School Performing Arts Center","08/10/09 00:00:00",,"7794",,
"10274","LB/FB","Kaimuki High School Football","01/01/08 00:00:00","01/01/11 00:00:00","7795","Year-Only","Year-Only"
"10274","Foward","Kaimuki High School Basketball","01/01/09 00:00:00",,"7796","Year-Only",
"10274","Thrower","Kaimuki High School Track & Field","01/01/09 00:00:00",,"7797","Year-Only",
"10274","Member","First Tongan Untied Methodist Youth Group","01/01/02 00:00:00",,"7798","Year-Only",
"10368","Player","Kaimuki Football Team","01/01/11 00:00:00","01/01/11 00:00:00","7799","Year-Only","Year-Only"
"10370","Left Field","Kaimuki High School Baseball","10/20/09 00:00:00",,"7800",,
"10371","Member","AVID","08/02/11 00:00:00",,"7801",,
"10372","Surfer","Surf club","05/01/11 00:00:00",,"7802","Month-Only",
"10261","Captain","Tennis Varsity Team","02/21/09 00:00:00",,"7803",,
"10261","Member","National Honor Society","09/10/10 00:00:00",,"7804",,
"10261","Starter","KACY Baketball Team","05/07/11 00:00:00",,"7805",,
"10374","Member","Anime club","01/01/11 00:00:00",,"7806","Year-Only",
"10374","Member","Kaimuki High school Golf team","01/01/08 00:00:00","01/01/09 00:00:00","7807","Year-Only","Year-Only"
"10374","Doubles player 2","J.V tennis team","01/01/08 00:00:00","01/01/08 00:00:00","7808","Year-Only","Year-Only"
"10365","School Community Council Rep","Associated Students of Kaimuki","07/01/10 00:00:00",,"7809",,
"10365","Student","AVID","07/29/07 00:00:00","05/26/11 00:00:00","7810",,
"10380","Stopper, forward, fullback ","Kaimuki high school soccer team ","11/01/10 00:00:00","01/01/12 00:00:00","7811","Month-Only","Month-Only"
"10379","Member","Kaimuki High School Band","08/12/08 00:00:00",,"7812",,
"10379","Member","Honolulu Community Concert Band","07/19/11 00:00:00",,"7813",,
"10382","Volunteer","Early Education Center","12/01/10 00:00:00",,"7816","Month-Only",
"10382","Member","Kaimuki High School Girls Wrestling","10/26/09 00:00:00","01/02/10 00:00:00","7817",,
"10382","Member","Kaimuki High School Yearbook Staff","08/01/08 00:00:00","06/01/09 00:00:00","7818","Month-Only","Month-Only"
"10385","Black belt","Karate","08/13/03 00:00:00","05/03/10 00:00:00","7819",,
"10280","Volunteer"," Tiny twisters","10/19/10 00:00:00","03/01/11 00:00:00","7820",,"Month-Only"
"10392","Member","First robotics Compitition","09/04/10 00:00:00",,"7821",,
"10393","Pitcher","Baseball","01/01/11 00:00:00",,"7822","Year-Only",
"10394","Singer","Choir","02/19/09 00:00:00",,"7823",,
"10394","Dancer","Dance Tech","09/19/97 00:00:00",,"7824",,
"10473","Team Member","Competition Cheerleading","04/08/08 00:00:00",,"7848",,
"10478","Volunteer","Mormon Church Young Women(YW)","01/12/06 00:00:00",,"7849",,
"10468","Member","Lakeville Debate","08/01/07 00:00:00","12/10/10 00:00:00","7850",,
"10468","Member, Nationals Competitor 2008, Captain 2011-12","Science Olympiad","10/01/05 00:00:00",,"7851",,
"10468","Member","Lakeville Ultimate","01/14/11 00:00:00",,"7852",,
"10468","Member, Tutor","National Honors Society","05/01/10 00:00:00",,"7853","Month-Only",
"10758","Middle field","New Bedford High School Soccer Team","09/01/11 00:00:00",,"8118","Month-Only",
"11033","Member","Future farmers of america (ffa)","01/01/12 00:00:00","01/01/12 00:00:00","8417","Year-Only","Year-Only"
"11026","Member","PPHS Band","07/01/09 00:00:00",,"8418","Month-Only",
"11026","Member","4-H","10/01/05 00:00:00","03/01/10 00:00:00","8419","Month-Only","Month-Only"
"11046","Member","Fellowship of Christian Students","09/01/10 00:00:00",,"8428",,
"11043","Member","National Honor Society","04/23/12 00:00:00",,"8429",,
"11045","Member","Future Business Leaders of America","09/01/12 00:00:00",,"8430",,
"11048","Junior President, current member","Health Occupations Students of America","01/01/12 00:00:00","01/01/12 00:00:00","8431","Year-Only","Year-Only"
"11047","Member","4H","01/01/01 00:00:00",,"8432","Year-Only",
"11026","Member","National Honors Society","05/01/12 00:00:00",,"8433","Month-Only",
"11055","Member","Heath Occupation Students of America","08/01/10 00:00:00",,"8434","Month-Only",
"11055","Team Leader","Varsity Softball","02/01/09 00:00:00",,"8435","Month-Only",
"11034","N/A","N/A","01/01/12 00:00:00","01/01/12 00:00:00","8436","Year-Only","Year-Only"
"11053","Student","Karate lessons from Jackie Chan","01/01/12 00:00:00",,"8437","Year-Only",
"11053","Member","League of Shadows","01/01/12 00:00:00",,"8438","Year-Only",
"11058","Member","National Honor Society ","05/01/12 00:00:00",,"8442",,
"11057","Eagle Scout","Boy Scouts of America","01/01/05 00:00:00",,"8443",,
"11059","Treasurer","National Honors Society","05/01/12 00:00:00",,"8444","Month-Only",
"11059","Member","Student Council","08/01/10 00:00:00",,"8445","Month-Only",
"11059","Member","Surge Youth ","08/01/12 00:00:00",,"8446","Month-Only",
"11049","Soccerplayer","HSV Langenfeld","05/01/10 00:00:00","07/01/12 00:00:00","8448",,
"11056","Member","FBLA","09/01/12 00:00:00",,"8449","Month-Only",
"11061","Member","Future Bisiness Leaders of America","09/18/12 00:00:00",,"8450",,
"11060","Treasurer ","Senior Fight Club ","09/01/00 00:00:00","10/15/12 00:00:00","8452",,
"11061","Star/ Scout","Boy Scouts of America","09/10/06 00:00:00","08/14/11 00:00:00","8453",,
"11061","Member","National Honor Society","05/08/12 00:00:00",,"8455",,
"11061","Player","Football","06/01/09 00:00:00",,"8458","Month-Only",
"11061","Player","Swim Team","10/01/12 00:00:00",,"8461","Month-Only",
"11062","Assistant Coach","Cheerleading ","01/01/12 00:00:00","01/01/12 00:00:00","8462","Year-Only","Year-Only"
"11063","Member","4-H","12/01/06 00:00:00","11/30/10 00:00:00","8463",,
"11048","Nursery caregiver, custodian","LifeLine Apostolic Church","01/01/12 00:00:00","01/01/12 00:00:00","8464","Year-Only","Year-Only"
"11048","Volunteer","Kitchen of Blessings Food Pantry","01/01/12 00:00:00","01/01/12 00:00:00","8465","Year-Only","Year-Only"
"11101","Member","Manliest Men of America","07/13/05 00:00:00",,"8532",,
"11060","President","Arm Wrestlers Unite ","01/01/12 00:00:00","01/01/12 00:00:00","8533","Year-Only","Year-Only"
"11101","CEO and Co-Founder","Fight Club","06/20/96 00:00:00",,"8534",,
"11070","Captain ","Target Club","07/07/09 00:00:00",,"8535",,
"11064","Leader/Founder","Strength Club","01/01/11 00:00:00","10/16/12 00:00:00","8536",,
"11065","Captain, Central Mid-fielder","Point Pleasant High School Soccer","07/30/12 00:00:00",,"8474",,
"11063","Member","Future Business Leaders of America","09/01/12 00:00:00",,"8475",,
"11024","Member","Student Council ","09/01/12 00:00:00",,"8476",,
"11066","Gaurd","Basketball","01/01/02 00:00:00",,"8477","Year-Only",
"11073","Parliamentarian","Student Council","01/01/10 00:00:00","01/01/11 00:00:00","8478","Year-Only","Year-Only"
"11073","Team Captain","Varsity Basketball","01/01/11 00:00:00",,"8479","Year-Only",
"11072","Shortstop","Softball","03/01/12 00:00:00","05/01/12 00:00:00","8480",,
"11073","School leader","National Honors Society","01/01/12 00:00:00",,"8481","Year-Only",
"11073","President","Roadrunners 4H club","01/01/12 00:00:00",,"8482","Year-Only",
"11073","Student Ambassador","HATS","01/01/10 00:00:00",,"8483","Year-Only",
"11070","Leader ","Invisibility Club","01/01/10 00:00:00",,"8484",,
"11075","Captain","Football Team","08/01/12 00:00:00",,"8487",,
"11075","Coach","Point Pleasant Youth Football League","08/20/11 00:00:00",,"8488",,
"11075","Worker","Point Pleasant Quilt Square Trail","03/01/09 00:00:00",,"8490","Month-Only",
"11078","Member","Rainbow Warriors 4-H Club","06/30/06 00:00:00","08/01/10 00:00:00","8492",,
"11079","Captain","Varsity Volleyball","08/01/10 00:00:00",,"8493",,
"11081","Member","Skills USA","08/20/12 00:00:00",,"8494",,
"11082","Coach","Mason county soccer league","05/04/10 00:00:00",,"8495",,
"11031","Member","PPHS Band","07/01/09 00:00:00",,"8496","Month-Only",
"11084","President ","Student Council","08/18/12 00:00:00",,"8497",,
"11084","Member","National Honor Society","05/27/12 00:00:00",,"8498",,
"11084","Treasurer","Student Council","08/20/11 00:00:00","06/09/12 00:00:00","8499",,
"11084","Secretary","Class Officer","08/21/10 00:00:00","06/06/11 00:00:00","8500",,
"11084","Member","Student Council","08/21/10 00:00:00",,"8501",,
"11085","Member","Mt. Tabor Community Church","01/01/12 00:00:00",,"8502","Year-Only",
"11087","Member","PPHS Football Team","01/01/12 00:00:00","01/01/12 00:00:00","8505","Year-Only","Year-Only"
"11044","Head Spotlighter ","Spotlighters of America ","02/10/69 00:00:00",,"8510",,
"11026","Vice President","Fencing Club","04/06/09 00:00:00","10/15/11 00:00:00","8511",,
"11026","Secretary","Future Heroes of the World","08/28/09 00:00:00",,"8513",,
"11103","Player","WRHS Volleyball","08/01/11 00:00:00",,"8514","Month-Only",
"11103","Player","WRHS Cheerleading","11/01/11 00:00:00",,"8515","Month-Only",
"11103","Player","WRHS Softball","03/01/11 00:00:00",,"8516","Month-Only",
"11103","Dancer","Creative Steps School Of Dance","01/01/99 00:00:00",,"8517","Month-Only",
"11103","Member","Decca","08/29/12 00:00:00",,"8518",,
"11023","President","Bodyguards of America","08/04/10 00:00:00",,"8520",,
"11110","#1 Hero","4- Heroes","01/20/11 00:00:00",,"8521",,
"11050","Member","NHS - National Hero Society","03/26/12 00:00:00",,"8525",,
"11050","Captain","Monster Slaying Tennis Team","02/27/10 00:00:00",,"8526",,
"11030","Captian","Drangon Buster Tennis Team","02/06/09 00:00:00",,"8527",,
"11100","President","National Organization of Manly Men","02/02/02 00:00:00",,"8528",,
"11100","Best Mustached Man","Men With Handlebar Mustaches","02/03/09 00:00:00",,"8529",,
"11100","Head trainer and best body","Bodybuilders of America","10/20/10 00:00:00",,"8530",,
"11101","President","Class of 2013 Student Government","09/01/12 00:00:00",,"8531","Month-Only",
"11101","Premium Member","Future Amazingly Handsome Warriors of America","05/08/99 00:00:00",,"8537",,
"11110","Member","National Hero Association","05/11/12 00:00:00",,"8538",,
"11040","President","International League of Future Protectors ","01/02/12 00:00:00",,"8539",,
"11086","Score Keeper","Chess Club","10/13/12 00:00:00","10/14/12 00:00:00","8542",,
"11107","Leader","NKON (Ninjas Killin Other Ninjas)","01/01/99 00:00:00",,"8543",,
"11052","Member (Black Belt)","Karate Kicks","06/04/10 00:00:00",,"8549",,
"11115","Debate President","Debate Team","08/29/12 00:00:00",,"8550",,
"11115","Computer/ Announcer","S.W.A.T","08/01/10 00:00:00","05/01/11 00:00:00","8551","Month-Only","Month-Only"
"11025","President","Kicking People's Butt's Club","01/01/12 00:00:00","01/01/12 00:00:00","8540","Year-Only","Year-Only"
"11104","President","FSA (Future Superheros of America)","08/17/11 00:00:00",,"8541",,
"11107","Security","Army Dudes","03/02/02 00:00:00","03/09/05 00:00:00","8544",,
"11113","Leader","AFKMA (Afro Fighters Kickin Major A**)","01/10/06 00:00:00",,"8545",,
"11113","Member","Relay For life","04/24/03 00:00:00",,"8546",,
"11060","President","Student Warrior Leader","01/01/12 00:00:00","01/01/12 00:00:00","8547","Year-Only","Year-Only"
"11038","Center","India Basketball League","11/10/12 00:00:00","11/12/12 00:00:00","8548",,
"11115","Questionaire","Superintendent Student coucil","08/01/10 00:00:00","05/01/11 00:00:00","8552","Month-Only","Month-Only"
"11115","Member","P.A.L.S","08/01/08 00:00:00","12/01/09 00:00:00","8553","Month-Only","Month-Only"
"11115","Member ","National Junior Honor Society ","01/01/10 00:00:00","01/01/12 00:00:00","8554","Year-Only","Year-Only"
"11115","Captain","Dance Team","01/01/12 00:00:00",,"8555","Year-Only",
"11119","Member","VFW Post 10454","03/01/09 00:00:00",,"8556",,
"11122","Member","Alberta V. Scott Leadership Program of Harvard Uni","10/01/07 00:00:00","02/01/08 00:00:00","8557","Month-Only","Month-Only"
"11122","Member","Big Siblings Little Siblings Program at Boston Col","11/01/09 00:00:00","05/01/10 00:00:00","8558","Month-Only","Month-Only"
"11123","Player","Volleyball ","08/01/10 00:00:00",,"8559","Month-Only",
"11123","Player","Basketball","11/01/04 00:00:00",,"8560","Month-Only",
"11133","Member","Student Council","09/15/10 00:00:00",,"8561",,
"11137","Historian","Student Council","11/02/12 00:00:00",,"8562",,
"11133","Member","Beta Club","08/28/10 00:00:00",,"8563",,
"11137","Member","Softball school team","10/21/12 00:00:00",,"8564",,
"11131","Member","Student Council","09/15/10 00:00:00","05/25/11 00:00:00","8565",,
"11137","Member, singer, sign language","Apostilic Faith Church youth ","08/26/12 00:00:00",,"8566",,
"11143","Member","Beta","11/05/12 00:00:00",,"8567",,
"11137","Member","Culture cuisine club","10/25/12 00:00:00",,"8568",,
"11141","Youth group member","ATTIC Youth","11/13/07 00:00:00",,"8569",,
"11142","Member","Norris Hill Baptist Church Youth Group","12/18/07 00:00:00",,"8570",,
"11141","Member","Beta Club","10/12/09 00:00:00",,"8571",,
"11142","Member"," Beta Club","10/12/09 00:00:00",,"8572",,
"11134","Vice President","Junior ","08/27/12 00:00:00",,"8573",,
"11137","Member","International Exchange Student Programe","08/20/12 00:00:00","05/31/13 00:00:00","8574",,
"11143","Youth Leader","Wayside Pentecostal Church Youth Group","05/21/07 00:00:00",,"8575",,
"11140","Member","Beta club","08/23/10 00:00:00",,"8576",,
"11141","Member","WUPC Puppet Team","04/13/08 00:00:00",,"8577",,
"11134","Member","Jigger Apostlic Church","01/31/09 00:00:00",,"8578",,
"11142","Member","Miss Tommie's School of Dance","09/14/01 00:00:00",,"8579",,
"11136","Member","Student Council","08/25/10 00:00:00","11/23/12 00:00:00","8580",,
"11176","Reporter","4-H","09/03/12 00:00:00",,"8581",,
"11154","Post","Varsity Basketball Team","09/09/12 00:00:00",,"8582",,
"11162","Member","Student Council","08/28/11 00:00:00",,"8583",,
"11170","Treasurer","Student Council","11/01/11 00:00:00",,"8584",,
"11130","Player","Varsity Basketball Team","01/06/12 00:00:00",,"8585",,
"11166","Player","Varsity Basketball team","11/05/12 00:00:00",,"8586",,
"11164","Player","Varsity Basketball Team","08/19/12 00:00:00",,"8588",,
"11149","Member","Highschool Baseball Team","10/17/12 00:00:00",,"8589",,
"11154","Member","4-H","09/01/12 00:00:00",,"8590",,
"11170","Member","BETA","10/30/12 00:00:00",,"8591",,
"11152","Member","4-H Club","09/10/12 00:00:00",,"8592",,
"11167","Member","Crowville First Baptist Youth Group","06/05/12 00:00:00",,"8593",,
