"ID","Company_Name","City","State","Employment_Start","Employment_End","ID_PK","Position","Employment_Start_Change","Employment_End_Change"
"11691","Hopsice","Shelby ","North Carolina ","08/01/12 00:00:00",,"7373","Office work",,
"11691","White Oak Mannor","King Mountain","North Carolina","01/08/11 00:00:00","06/16/12 00:00:00","7374","Helping with pateints ",,
"11686","Mac's Grocery ","Kings Mountain","North Carolina","08/12/11 00:00:00","02/06/12 00:00:00","7375","Cook",,
"11672","Kings Mountain Rescue Squad","Kings Mountain","NC","11/03/12 00:00:00",,"7376","volunteer emergenecy medical techinician ",,
"11684","Salvation Army","Gastonia","North Carolina","11/01/11 00:00:00",,"7377","Soup kitchen","Month-Only",
"11666","Bojangles Restaurant ","Kings Mountain ","North Carolina ","07/28/12 00:00:00",,"7378","Cashier",,
"11681","Texas Roadhouse ","Gastion ","North Carolina ","11/07/12 00:00:00",,"7379","Hostees ",,
"11684","Kingdom Living Ministries' Book Store","Gastonia ","North Carolina","12/01/07 00:00:00",,"7380","Cashier","Month-Only",
"11684","Kingdom Producers International","Gastonia","North Carolina","08/01/10 00:00:00","05/01/12 00:00:00","7381","Secretary, Assistant","Month-Only","Month-Only"
"11683","Chick Fil A","Gaffney","South Carolina","07/12/12 00:00:00",,"7382","Cashier",,
"11702","Krogers","Decatur","GA","01/16/11 00:00:00",,"7383","Bagger",,
"11701","Taz Auto Shop","Stone Mountain","Georgia","06/01/11 00:00:00",,"7384","Technician ",,
"11763","House cleaning","Baton Rouge ","louisiana","01/01/13 00:00:00","01/01/13 00:00:00","7412","house helper","Year-Only","Year-Only"
"11767","Men Of Fashion","Baton Rouge","LA","10/25/12 00:00:00",,"7413","Sales Assocation",,
"11764","Home ","Baton rouge","LA","01/02/10 00:00:00",,"7414","Mechanic helper",,
"11762","Tutoring","Baton Rouge ","Louisiana","10/14/12 00:00:00","12/14/12 00:00:00","7415","Tutoring",,
"11761","Home","Baton Rouge","LA","08/08/12 00:00:00",,"7416","Baby Sitting",,
"11768","Market Basket","Tilton","NH","04/01/10 00:00:00",,"7417","Cashier","Month-Only",
"11768","Campus Creations","Franklin","NH","09/01/09 00:00:00","04/01/10 00:00:00","7418","Sales Associate","Month-Only","Month-Only"
"11772","Wendys","Pineville","Louisiana","06/09/12 00:00:00",,"7419","Register Operator",,
"11772","Grant Parish School Board","Colfax","Louisiana","01/12/13 00:00:00",,"7420","Teen Tutor",,
"11783","Army National Gaurd","Pineville","LA","02/13/12 00:00:00","02/14/13 00:00:00","7421","PFC",,
"11781","N/A","colfax","la","02/03/13 00:00:00","11/15/13 00:00:00","7422","baby sitter",,
"11773","Greg Ducote Contracting","Alexandria ","Louisiana ","05/20/11 00:00:00","08/17/13 00:00:00","7423","Professional Roofer",,
"11774","Grant Parish School Board","colfax","la","06/10/11 00:00:00","08/12/11 00:00:00","7424","summer worker",,
"11773","Profesional Tile","Colfax","Louisiana ","03/20/10 00:00:00","08/18/12 00:00:00","7425","Tile Man ",,
"11770","Macs Fresh Market","Pineville","Louisiana","09/12/12 00:00:00",,"7426","Cashier",,
"11771","Lizz Danzy","Dry Prong","Louisiana","11/14/11 00:00:00",,"7427","Babysitting",,
"11779","Babysitting","Alexandria","LA","03/13/11 00:00:00",,"7428","Care taker",,
"11774","Grant Parish School Board","colfax","la","05/18/12 00:00:00","08/13/12 00:00:00","7429","summer worker",,
"11784","Macs Fresh Market","Tioga","LA","04/26/12 00:00:00",,"7430","bagger, cashier",,
"11786","Mr. Peter Voelker","Alexandria","La","08/04/11 00:00:00","01/01/13 00:00:00","7431","Counted and sorted inventory ",,"Year-Only"
"11776","Grant Parish School Board","colfax","la","05/23/12 00:00:00","08/04/12 00:00:00","7432","summer worker",,
"11790","Barron Ceramic Tile","Poolock","La","05/20/07 00:00:00",,"7433","Helper",,
"11777","Ryan's","Pineville","LA","02/13/13 00:00:00",,"7434","Megabar Maint",,
"11790","Grant One Stop","Pollock","La","03/12/12 00:00:00","10/15/12 00:00:00","7435","Stock boy",,
"11694","Country Time Inn","Kings Mountain","North Carolina ","03/02/13 00:00:00","03/02/13 00:00:00","7436","Certified Nursing Assistant ",,
"11699","Babysitting ","Kings Mountain ","North Carolina ","01/01/13 00:00:00","01/01/13 00:00:00","7437","Babysitting ","Year-Only","Year-Only"
"11795","Family Community Christian School","Winnsoboro","LA","09/16/11 00:00:00","12/11/12 00:00:00","7439","After School Day Care ",,
"11143","Hawthorns Cleaners","winnsboro","LA","05/28/12 00:00:00","08/05/12 00:00:00","7440","secertary",,
"11149","Kicking tk Ranch","Winnsborro","LA","06/20/12 00:00:00","08/29/12 00:00:00","7442","helper",,
"11149","Kiper Hardware and Lumber","Wisner","LA","05/21/11 00:00:00","08/21/11 00:00:00","7443","worker",,
"11150","Caitlin Johnson Photography","Winnsboro","LA","09/24/12 00:00:00",,"7444","Owner",,
"11153","Diversified","Monroe","Louisiana","12/31/12 00:00:00","01/03/13 00:00:00","7445","Office Assistant",,
"11170","Lawn Care","Winnsboro","LA","01/01/13 00:00:00",,"7446","Lawn Mower and Cleaner","Year-Only",
"11170","Mangham Youth Group","Jackson","MS","11/17/12 00:00:00","11/18/12 00:00:00","7447","Volunteer Work in Homeless Shelters",,
"11172","Babysitter","Winnsboro","LA","10/18/09 00:00:00",,"7448","babysitter",,
"11800","Babysitting","St. Joseph","Louisiana","05/15/10 00:00:00","01/01/13 00:00:00","7449","babysitter",,"Year-Only"
"11687","Baby Sitting","Kings Mountain","North Carolina","07/10/12 00:00:00","08/21/12 00:00:00","7450","Baby sitter",,
"11695","Daniel and Tonya Buchanan-Babysitting","Kings Mountain","North Carolina","06/17/09 00:00:00",,"7451","Babysitter",,
"11803","Ingles Market","Kings Mountain","North Carolina","09/11/11 00:00:00",,"7452","Cashier",,
"11804","Personal Cleaning Service","Baton Rouge","LA","06/13/09 00:00:00","07/13/09 00:00:00","7453","Janitor",,
"11720","Dollar General","Baton Rouge ","Louisiana","03/10/12 00:00:00","01/01/13 00:00:00","7454","Manger",,"Year-Only"
"11808","Grant PArish School Board","Montgomery","Louisiana","06/16/12 00:00:00","08/10/12 00:00:00","7455","janitor ",,
"11833","Coleman's Mobile Home Transport","Montgomery","LA","05/20/08 00:00:00",,"7456","Laborer",,
"11824","Tonys Stop","Clarence ","Louisiana ","01/01/13 00:00:00","01/01/13 00:00:00","7457","Cashier and waiter ","Year-Only","Year-Only"
"11826","Babysitting","Montgomery","LA","01/01/13 00:00:00","01/01/13 00:00:00","7458","Babysitter","Year-Only","Year-Only"
"11827","HCOA","Alexandria","LA","07/10/09 00:00:00",,"7459","Maintence",,
"11819","Baby-sitting","Montgomery","LA","01/01/13 00:00:00","01/01/13 00:00:00","7460","Taking care of kids and babies","Year-Only","Year-Only"
"11822","Parish Court House","Colfax","Louisiana","05/20/11 00:00:00",,"7461","Administrative clerk",,
"11810","Verda Kwik Stop","Verda","LA","07/24/12 00:00:00","11/17/12 00:00:00","7462","Cook/Clean/Stock",,
"11830","Mama Seal's Services ","Montgomery ","Louisiana","05/15/12 00:00:00",,"7463","PFC",,
"11822","Babysitting","Alexandria","Louisiana","04/20/11 00:00:00",,"7464","Watching Kids",,
"11816","MAMA D's Country Kitchen","Winnfield","LA","06/01/12 00:00:00","06/14/12 00:00:00","7465","waitress",,
"11816","CBo's","Winnfield","LA","06/14/12 00:00:00",,"7466","waitress",,
"11815","Construction","Natchitoches","Louisiana","05/18/12 00:00:00","10/28/12 00:00:00","7467","all positions",,
"11818","Father","Montgomery","LA","05/10/04 00:00:00",,"7468","Lawn mower, Yard Cleaner, etc.",,
"11816","Melissa Brumley","Montgomery","La","03/15/11 00:00:00",,"7469","babysitter",,
"11815","Cleanup crew ","Provencal","Louisiana","07/14/12 00:00:00","09/07/12 00:00:00","7471","Heavy lifter",,
"11817","Grandmother","Verda","Louisiana","05/30/12 00:00:00",,"7472","Taking care of my grandmother",,
"11811","Kornbread Korner","Montgomery","LA","02/08/13 00:00:00",,"7473","store hand",,
"11815","Wid Dat Crazy Eye Kennels","Provencal","Louisiana","05/17/11 00:00:00","10/14/12 00:00:00","7474","Co- Owner",,
"11821","Family","Montgomery","LA","06/11/11 00:00:00","08/09/11 00:00:00","7475","mechanic",,
"11816","Montgomery High School","Montgomery","La","01/20/11 00:00:00",,"7476","cashier and cook",,
"11816","Laura Roberts","Montgomery","LA","02/10/11 00:00:00","06/05/11 00:00:00","7477","house cleaner",,
"11807","Lawnmo Service","Kenner ","Louisiana","06/16/11 00:00:00","08/09/12 00:00:00","7478","grass cutter",,
"11840","McDonald's","Baton Rouge","LA","06/15/09 00:00:00","08/11/10 00:00:00","7479","GRILL",,
"11851","Zaxbys","Daucla","GA","07/19/12 00:00:00",,"7480","Cashier",,
"11847"," L & B Solutions ","Dacula ","Georgia ","08/02/12 00:00:00",,"7481","resceptionist",,
"11843","Independent Babysitter","Auburn","Ga","05/01/11 00:00:00","08/15/11 00:00:00","7482","babysitting",,
"11850","David Fields Family Practice","loganville,","GA","06/01/12 00:00:00",,"7483","front office assisance ","Month-Only",
"11845","Independant babysitter","Bethlehem ","GA","05/01/13 00:00:00","08/01/13 00:00:00","7484","Babysitter ","Month-Only","Month-Only"
"11853","Burger King ","Brasilton ","GA","05/10/12 00:00:00",,"7485","Cook/ Cashier ",,
"11850","Butterfly Dreams Farm","walksville,","GA","06/01/12 00:00:00",,"7486","volunteer","Month-Only",
"11857","Babysitting","Bethlehem","GA","06/15/10 00:00:00",,"7487","Babysitter",,
"11861","Taco Bell","Winder","GA","01/11/13 00:00:00",,"7488","Front Counter Cashier, Drive-Thru",,
"11863","El Real Authentic Mexican Grill","Bethlehem","GA","10/31/12 00:00:00",,"7489","Hostess",,
"11844","El Sol Maya ","Dacula ","GA","01/01/13 00:00:00","01/01/13 00:00:00","7490","Waitress ","Year-Only","Year-Only"
"11860","Cutting Grass","Bishop","Georgia","05/12/12 00:00:00","08/18/12 00:00:00","7491","lawn mower ",,
"11836","Baby sitting","Cabot","AR","01/01/09 00:00:00",,"7493","Babysitter","Year-Only",
"11836","Tutoring","Cabot","AR","01/01/10 00:00:00",,"7494","Tutor","Year-Only",
"11027","United States Marine Corps","Camp Lejeune","NC","02/28/92 00:00:00","01/07/98 00:00:00","7495","Ammunition Spe",,
"11027","Wal-Mart","Gallipolis","OH","06/01/98 00:00:00","09/07/98 00:00:00","7496","Loss Prevention Specialist",,
"11027","West Virginia Army National Guard","Point Pleasant","WV","09/08/98 00:00:00",,"7497","Senior Recruiting & Retention NCO",,
"11881","Hughes Septic Tank and Backhoe Service","Campbellsville ","KY","06/01/13 00:00:00","08/02/13 00:00:00","7498","Assisstant",,
"11884","Bradley Wallform","Campbelllsville","KY","05/11/12 00:00:00",,"7499","Builder",,
"11885","Kroger","Campbellsville","Kentucky","05/03/12 00:00:00",,"7500","Cashier",,
"11875","Lowes Home Improvement ","Campbellsville","KY","04/02/12 00:00:00",,"7501","Cashier/Costumer Service",,
"11883","Campbellsville Health & Fitness","Campbellsville","KY","08/01/12 00:00:00","12/01/12 00:00:00","7502","Front Desk","Month-Only","Month-Only"
"11888","Burger King","Campbellsville","KY","07/20/12 00:00:00","01/01/13 00:00:00","7503","Crew Member",,"Year-Only"
"11896","Subway","Campbellsville","KY","07/24/12 00:00:00",,"7504","general",,
"11879","Jake Altman","Campbellsville","Kentucky","06/01/12 00:00:00","10/01/12 00:00:00","7505","Housekeeper",,
"11894","McDonalds","Campbellsville ","Kentucky","03/14/12 00:00:00","12/15/12 00:00:00","7506","Crew Member",,
"11879","Marina Smith","Campbellsville","Kentucky","06/01/12 00:00:00",,"7507","Housekeeper",,
"11901","SaverGroup","Campbellsville","Ky","12/28/12 00:00:00",,"7508","Corporate Camera Monitor and Invoice Filer",,
"11886","Green River Glass LLC","Campbellsville ","Kentucky ","05/26/12 00:00:00","08/01/12 00:00:00","7509","Glass Layer",,
"11880","Creekside Restuarant ","Campbellsville","KY","08/24/12 00:00:00",,"7510","Hostess",,
"11899","Willette Dimension","Greensburg ","Ky","06/04/12 00:00:00","08/01/12 00:00:00","7511","Employee",,
"11895","Subway","Campbellsville","KY ","03/26/12 00:00:00",,"7512","Sandwhich Artist",,
"11882","N/a","campbellsville","KY","01/01/13 00:00:00","01/01/13 00:00:00","7513","n/a","Year-Only","Year-Only"
"11911","Mowing ","Campbellsville ","KY","01/01/13 00:00:00",,"7514","Pussmowing","Year-Only",
"11902","Arnold and Arnold Inc","Campbellsville ","KY","08/05/09 00:00:00",,"7515","Secretary",,
"11892","Long John Silvers","Campbellsville","Kentucky","02/20/12 00:00:00",,"7516","Cashier",,
"11877","Happy Days ","Campbellsville","KY","08/12/11 00:00:00",,"7517","Server",,
"11890","X-treme Fitness","Campbellsville","KY","09/16/12 00:00:00","12/07/12 00:00:00","7518","Maintenance Worker",,
"11909","Career options","Campbellsville","KY","10/01/12 00:00:00",,"7519","housekeeping","Month-Only",
"11904","Kroger","Campbellsville","KY","06/19/12 00:00:00",,"7520","Deli/Bakery",,
"11905","McDonalds","Campbellsville","KY.","04/08/11 00:00:00",,"7521","Crew",,
"11918","Babeysited","point pleasant ","wv","01/06/12 00:00:00","02/28/13 00:00:00","7522","gardien ",,
"11922","City of Point Pleasant","Point Pleasant","WV","06/05/12 00:00:00","08/14/12 00:00:00","7523","Lifegaurd",,
"11044","Biddy League Basketball","Point Pleasant ","WV","11/02/12 00:00:00","02/03/13 00:00:00","6891","Clock Manager ",,
"11928","Geralds Pizza Palace","Ocean City","Maryland","06/01/12 00:00:00","08/27/12 00:00:00","7526","Bus Boy",,
"11917","McDonald's","Point Pleasant","WV","10/08/12 00:00:00",,"7527","Crew Worker",,
"11926","Red Lobster","Louisville","Ky","02/13/13 00:00:00","09/13/13 00:00:00","7528","waiter",,
"11930","Riverbend Animal Clinic","Gallipolis","Ohio","01/01/13 00:00:00","01/01/13 00:00:00","7529","Job Shadowing","Year-Only","Year-Only"
"11929","Wal Mart","Gallipolis","OH","03/04/11 00:00:00","01/07/12 00:00:00","7530","Cashier",,
"11044","Yard Mower ","Panama ","FL","06/20/10 00:00:00","07/04/11 00:00:00","7531","Head Yard Mower ",,
"11923","Foodland","Point Pleasant","WV","04/07/11 00:00:00","01/13/13 00:00:00","7532","Stock Employee",,
"11921","Iron Pony","Columbus","OH","01/06/12 00:00:00","06/03/12 00:00:00","7533","Sales",,
"10651","Silverwood Theme Park","Athol ","ID","05/15/13 00:00:00","08/01/13 00:00:00","7534","Cashier/Cook",,
"11933","Simplex Studios","Colorado Springs","Colorado","05/20/12 00:00:00","08/01/12 00:00:00","7535","Graphic Design Intern",,
"11936","Farm Museum ","Point Pleasant","WV","12/09/12 00:00:00","12/14/12 00:00:00","7536","Kitchen staff",,
"11044","Farm Work ","Gallipolis Ferry","WV","06/12/12 00:00:00","08/19/12 00:00:00","7537","Farm Hand ",,
"11937","None","None","None","01/01/13 00:00:00","01/01/13 00:00:00","7538","None","Year-Only","Year-Only"
"11932","PTI inc.","Point Pleasant","WV","01/28/13 00:00:00",,"7539","Help",,
"11591","N/a","n/a","n/a","01/01/13 00:00:00","01/01/13 00:00:00","7540","n/a","Year-Only","Year-Only"
"11580","Child Care","Cabot","AR","06/05/12 00:00:00","08/19/12 00:00:00","7541","Babysitter",,
"11943","Shaw Farms ","Franklin ","NH ","06/20/10 00:00:00","02/19/13 00:00:00","7542","Farm Hand ",,
"11954","Mazzio's","wynne","AR","01/01/13 00:00:00","01/01/13 00:00:00","7544","Cook, Waitress, Manager, Cashier","Year-Only","Year-Only"
"11959","Bethlehem Electrical","Bethlehem","GA","04/01/12 00:00:00",,"7546","Assistant","Month-Only",
"11960","The Boys and Girls Club","New Bedford ","MA","11/01/12 00:00:00","12/01/12 00:00:00","7547","Volunteer","Month-Only","Month-Only"
"12668","Gracie's Childcare Services","McDonough","Georgia","06/12/12 00:00:00",,"8056","childcare provider",,
"12666","Sunny Brooke Daycare","Symrna","Georgia","01/01/12 00:00:00",,"8057","Child Care Taker",,
"12694","Sugarland Christmas tree farm","stockbridge","GA","10/31/11 00:00:00",,"8058","manual labor",,
"12694","Empsons deli","stockbridge","ga","05/29/13 00:00:00",,"8059","sandwhich maker",,
"12693","Intern at Henry Medical","McDonough","Ga","06/01/12 00:00:00","07/31/12 00:00:00","8060","assistant",,
"12700","Katias kloset consignment boutique","stockbridge","georgia","01/01/09 00:00:00",,"8061","cashier clerk","Month-Only",
"12721","Paul Davis","Mcdonough","GA","06/01/13 00:00:00","08/01/13 00:00:00","8062","Cleaning ",,
"12721","Jonesboro Animal Hospital","Mcdonough","GA","09/14/11 00:00:00","11/18/11 00:00:00","8063","Volunteer",,
"12613","Lara's Trucks","Buford","Ga","04/22/11 00:00:00","08/08/11 00:00:00","8064","Head host",,
"12530","Brandon's Cafe","Athens","GA","06/03/13 00:00:00","08/07/13 00:00:00","8065","Cashier",,
"12654","Henry Baptist Church","Mc Donough ","Georgia","08/03/12 00:00:00",,"8066","Sunday School Teacher",,
"12672","Herbilife","gainesville","ga","07/19/13 00:00:00","07/31/13 00:00:00","8067","dance instructer",,
"12726","Chick-fil-a","Gainesville","GA","06/08/13 00:00:00","08/04/13 00:00:00","8068","Employee",,
"12531","Lava Nails and Spa","Athens","Tennessee","06/16/13 00:00:00",,"8069","Nail Technician",,
"12730","David Hughs Landscaping","Gainesville","Ga","05/26/13 00:00:00",,"8070","Landscaping Professional",,
"12731","Jim Waters Motor Company","Gainesville","GA","05/28/12 00:00:00",,"8071","Insurance Consultant",,
"12733","Roberts Tile INC.","Gainesville","GA","06/07/09 00:00:00",,"8073","Helper ",,
"12582","Grace Summit Church","McDonough","GA","01/05/13 00:00:00",,"8074","Nursery Volunteer ",,
"12734","Little Peking Chinese Cuisine","Dawsonville","GA","12/20/12 00:00:00",,"8075","Waitress and Front Management",,
"12738","Folks Restaraunt","Gainesville","GA","06/22/13 00:00:00",,"8076","Server",,
"12739","AB""s green scape","Gainesville","GA","06/10/13 00:00:00",,"8077","owner",,
"12741","Mcdonalds","gainesville","GA","01/27/13 00:00:00","04/14/13 00:00:00","8078","cook",,
"12579","Mrs.Allen","Mcdonough","GA","08/01/12 00:00:00",,"8079","Child Care Supervisor (babysitter)",,
"12610","Reynolds family","McDonough","GA","04/24/12 00:00:00",,"8080","child care ",,
"12600","Church","Riverdale","Ga","05/10/13 00:00:00","07/18/13 00:00:00","8081","computer worker",,
"12587","Merlinda","McDonough","Georgia","06/01/13 00:00:00","07/01/13 00:00:00","8082","Babysitter; Cleaned the baby's room, feed, change ","Month-Only","Month-Only"
"12592","The Pruett Family","McDonough","GA","06/30/13 00:00:00",,"8083","Caretaker",,
"12599","Total Contractor Service","Macon","GA","04/01/11 00:00:00",,"8084","Contractor",,
"12596","Sweat family","Jackson","GA","08/09/13 00:00:00",,"8085","Child care",,
"12605","Home","McDonough","Georgia","06/02/11 00:00:00","08/03/13 00:00:00","8086","Lawn care",,
"12595","Pee Wee Football League","Charles Town","WV","06/19/13 00:00:00","07/17/13 00:00:00","8087","Assistant Coach",,
"12593","Rebecca`s house","Locast Grove","Georgia","01/01/11 00:00:00",,"8088","special needs caregiver","Year-Only",
